driver,kart,tires,glider,weight,acceleration,on road traction,off road traction,mini-turbo,ground speed,water speed,anti-gravity speed,air speed,ground handling,water handling,anti-gravity handling,air handling,speed+MT,Pareto Optimal?
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,11,12,14,13,11,11,14,12,9,9,8,10,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,8,14,8,12,15,10,13,11,15,13,11,13,12,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,15,8,12,16,9,13,12,14,13,11,13,13,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,14,9,11,15,10,12,12,15,13,12,12,12,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,15,9,11,16,9,12,12,14,13,12,12,13,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,10,10,12,9,12,13,12,15,14,13,11,12,12,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,11,12,9,13,12,12,16,13,13,11,12,13,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,10,13,8,12,13,11,16,14,13,12,11,12,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,11,13,8,13,12,11,16,13,13,12,11,13,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,11,9,12,8,10,14,10,15,12,11,7,11,9,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,10,12,8,11,13,10,16,11,11,7,11,10,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,9,13,7,10,14,9,16,12,11,8,10,9,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,10,13,7,11,13,9,16,11,11,8,10,10,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,12,8,9,10,10,14,13,12,14,11,9,10,8,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,9,10,11,13,13,13,13,11,9,10,9,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,10,9,10,14,12,13,14,11,10,9,8,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,10,9,11,13,12,13,13,11,10,9,9,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,8,13,9,11,14,11,12,13,14,12,10,13,10,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,14,9,11,15,10,12,14,13,12,10,13,11,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,13,10,10,14,11,11,14,14,12,11,12,10,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,14,10,10,15,10,11,14,13,12,11,12,11,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,11,11,11,14,11,13,14,13,13,10,8,11,10,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,12,11,14,12,12,14,14,12,10,8,11,11,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,11,12,13,11,13,13,14,13,10,9,10,10,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,12,12,13,12,12,13,14,12,10,9,10,11,24,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,9,12,10,14,14,11,11,12,16,11,8,11,11,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,13,10,14,15,10,11,13,15,11,8,11,12,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,12,11,13,14,11,10,13,16,11,9,10,11,25,false
Mario/Ludwig/Mii (medium),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,13,11,13,15,10,10,13,15,11,9,10,12,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,9,10,8,11,12,14,13,13,15,10,10,13,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,11,8,11,13,13,13,14,14,10,10,13,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,10,9,10,12,14,12,14,15,10,11,12,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,11,9,10,13,13,12,14,14,10,11,12,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,11,8,9,13,11,14,12,13,13,7,8,10,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,9,9,13,12,13,12,14,12,7,8,10,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,8,10,12,11,14,11,14,13,7,9,9,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,9,10,12,12,13,11,14,12,7,9,9,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,7,12,6,10,14,12,13,11,15,11,11,14,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,6,13,6,10,15,11,13,12,14,11,11,14,11,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,8,12,7,9,14,12,12,12,15,11,12,13,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,7,13,7,9,15,11,12,12,14,11,12,13,11,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,9,8,10,7,11,15,12,15,14,11,11,13,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,9,10,7,12,14,12,16,13,11,11,13,11,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,8,11,6,11,15,11,16,14,11,12,12,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,9,11,6,12,14,11,16,13,11,12,12,11,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,10,7,10,6,9,16,10,15,12,9,7,12,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,8,10,6,10,15,10,16,11,9,7,12,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,7,11,5,9,16,9,16,12,9,8,11,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,8,11,5,10,15,9,16,11,9,8,11,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,11,6,7,8,9,16,13,12,14,9,9,11,6,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,7,7,8,10,15,13,13,13,9,9,11,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,6,8,7,9,16,12,13,14,9,10,10,6,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,7,8,7,10,15,12,13,13,9,10,10,7,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,7,11,7,9,13,13,12,13,14,10,10,14,8,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,6,12,7,9,14,12,12,14,13,10,10,14,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,8,11,8,8,13,13,11,14,14,10,11,13,8,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,7,12,8,8,14,12,11,14,13,10,11,13,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,10,9,9,12,10,15,14,13,13,8,8,12,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,10,9,12,11,14,14,14,12,8,8,12,9,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,9,10,11,10,15,13,14,13,8,9,11,8,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,10,10,11,11,14,13,14,12,8,9,11,9,25,false
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,8,10,8,12,13,13,11,12,16,9,8,12,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,11,8,12,14,12,11,13,15,9,8,12,10,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,10,9,11,13,13,10,13,16,9,9,11,9,26,true
Mario/Ludwig/Mii (medium),Blue Falcon/Splat Buggy,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,11,9,11,14,12,10,13,15,9,9,11,10,26,true
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,12,9,11,15,12,12,15,12,15,12,11,11,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,10,11,15,13,11,15,13,14,12,11,11,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,9,12,14,12,12,14,13,15,12,12,10,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,10,12,14,13,11,14,13,14,12,12,10,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,14,7,12,17,11,12,14,12,13,9,9,8,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,8,12,17,12,11,14,13,12,9,9,8,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,7,13,16,11,12,13,13,13,9,10,7,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,8,13,16,12,11,13,13,12,9,10,7,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,10,11,9,14,14,10,15,10,15,13,12,12,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,12,9,14,15,9,15,11,14,13,12,12,13,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,11,10,13,14,10,14,11,15,13,13,11,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,12,10,13,15,9,14,11,14,13,13,11,13,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,12,7,13,11,11,13,14,14,14,13,12,11,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,8,13,11,12,12,14,15,13,13,12,11,13,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,7,14,10,11,13,13,15,14,13,13,10,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,8,14,10,12,12,13,15,13,13,13,10,13,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,13,6,13,10,9,14,12,14,12,11,8,10,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,7,13,10,10,13,12,15,11,11,8,10,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,6,14,9,9,14,11,15,12,11,9,9,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,7,14,9,10,13,11,15,11,11,9,9,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,14,5,10,12,9,14,15,11,14,11,10,9,8,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,6,10,12,10,13,15,12,13,11,10,9,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,5,11,11,9,14,14,12,14,11,11,8,8,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,6,11,11,10,13,14,12,13,11,11,8,9,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,10,10,10,13,13,11,14,12,14,12,11,12,10,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,11,10,13,14,10,14,13,13,12,11,12,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,10,11,12,13,11,13,13,14,12,12,11,10,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,11,11,12,14,10,13,13,13,12,12,11,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,13,8,12,16,10,13,16,12,13,10,9,10,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,9,12,16,11,12,16,13,12,10,9,10,11,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,8,13,15,10,13,15,13,13,10,10,9,10,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,9,13,15,11,12,15,13,12,10,10,9,11,23,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,11,9,11,16,13,11,13,11,16,11,9,10,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,10,11,16,14,10,13,12,15,11,9,10,12,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,9,12,15,13,11,12,12,16,11,10,9,11,24,false
Mario/Ludwig/Mii (medium),Tanooki Kart/Koopa Clown/Master Cycle Zero,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,10,12,15,14,10,12,12,15,11,10,9,12,24,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,11,11,11,10,13,13,14,12,15,12,10,12,12,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,12,11,10,14,12,14,13,14,12,10,12,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,11,12,9,13,13,13,13,15,12,11,11,12,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,12,12,9,14,12,13,13,14,12,11,11,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,13,9,12,12,12,13,13,12,13,9,8,9,10,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,10,12,12,13,12,13,13,12,9,8,9,11,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,9,13,11,12,13,12,13,13,9,9,8,10,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,10,13,11,13,12,12,13,12,9,9,8,11,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,9,13,9,9,15,11,14,10,15,13,11,13,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,14,9,9,16,10,14,11,14,13,11,13,14,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,13,10,8,15,11,13,11,15,13,12,12,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,14,10,8,16,10,13,11,14,13,12,12,14,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,11,9,13,6,12,14,13,14,14,13,11,12,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,10,13,6,13,13,13,15,13,13,11,12,14,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,9,14,5,12,14,12,15,14,13,12,11,13,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,10,14,5,13,13,12,15,13,13,12,11,14,26,true
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,12,8,13,5,10,15,11,14,12,11,7,11,10,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,13,5,11,14,11,15,11,11,7,11,11,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,14,4,10,15,10,15,12,11,8,10,10,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,14,4,11,14,10,15,11,11,8,10,11,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,13,7,10,7,10,15,14,11,14,11,9,10,9,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,8,10,7,11,14,14,12,13,11,9,10,10,25,false
Luigi/Iggy,Standard Kart/The Duke/300 SL Roadster,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,7,11,6,10,15,13,12,14,11,10,9,9,25,false
